mean,std,kurtosis,skewness,peak_freq,total_power
16.399850976884185,16.01263965866021,-0.8741721802804348,-0.8701613294841519,-0.022437668293747073,22.70589311338953
17.72959489159612,17.464630900768064,-0.667751262972899,-0.9099892552266661,-0.022437668293747073,24.621333751668583
17.541390396797052,17.691538833616338,0.05433161914973835,-1.0214667922519256,-0.022437668293747073,21.92574404324778
15.645329665228696,16.228723728331207,0.052383035149810596,-1.011027565978382,-0.022437668293747073,19.673023321440333
15.315998077916868,15.918923314453139,-0.5693317551023351,-0.9120585858162154,-0.022437668293747073,21.79375015567651
15.927310398296822,16.06694936965275,-0.726768163075998,-0.8878235038862063,-0.022437668293747073,22.26305097538622
17.184557049290245,16.823595175016486,-0.12682852623723395,-1.0000035725780134,-0.022437668293747073,16.73154366795938
17.73556398350389,17.63000191892957,0.1358351829591532,-1.0394496145791876,-0.022437668293747073,14.173243472926096
16.93215406839599,17.20860454709935,0.30070768123184,-1.0617783125797775,-0.022437668293747073,14.719737328490647
16.467772871463435,17.15889751528019,0.46609142739978676,-1.0835200664033926,-0.022437668293747073,14.204622879794032
17.062192791314704,17.82114604132698,0.0735136179513158,-1.016294296665533,-3.982198346742431,9.0837219818228
17.83960591330614,19.288227457118975,-0.9853599328619022,-0.8153816457694291,3.937323010154937,9.27490604385314
11.754456905438444,12.605965762408172,-1.6142976282602761,-0.674881004116698,3.937323010154937,4.09860755272225
4.181318971897401,4.454146516389123,-2.3902199169003193,-0.48590651277508823,3.937323010154937,0.6362742585615735
-1.324365969738736,1.1431948120595317,0.7919875697038126,1.0884878625760472,-0.022437668293747073,0.022357076104165596
-1.6616483372314843,1.4314570696417248,0.5400534744070391,1.055260895985655,-0.022437668293747073,0.0647578854698082
-1.8729864179821751,1.6227975511998978,0.39088671443740786,1.032987373535233,-0.022437668293747073,0.10456409843634587
-1.9862561852284681,1.7256486360892942,0.33393842284494757,1.023617427437605,-0.022437668293747073,0.12813339571948557
-2.032016883829349,1.76757440663492,0.3223385211836,1.0206148853215466,-0.022437668293747073,0.13869590896694628
-2.0507397358141213,1.7831590106624964,0.34490186236315035,1.0218567040359516,-0.022437668293747073,0.14195220879103418
-2.0621272068841034,1.8000926740581258,0.3340617644869102,1.0205663006926624,-0.022437668293747073,0.14586937538063807
-2.0648045138883684,1.8121946979190813,0.3282172277395876,1.0203624473154675,-0.022437668293747073,0.14650838864181534
-2.057206414901583,1.8089890736318124,0.32576890597470193,1.0202549851062095,-0.022437668293747073,0.1458445634581784
-2.034624989989019,1.77839377864785,0.35017991798858783,1.0218632266436494,-0.022437668293747073,0.14166771757897945
-2.0141164300881558,1.754286699778671,0.32522982809488016,1.0184217423123532,-0.022437668293747073,0.1412672815642085
-1.9988757708528555,1.747943995614053,0.30627141701644045,1.0169080305834606,-0.022437668293747073,0.14000454626628717
-2.0126868252339207,1.7725255288029957,0.31427704025430014,1.019104201682424,-0.022437668293747073,0.13984413236261906
-2.0058202254316977,1.7584253639188463,0.3371111344077823,1.0210304088863902,-0.022437668293747073,0.13688325564688938
-1.9943181685995794,1.7375624646233234,0.32442058055891576,1.018892833943701,-0.022437668293747073,0.13627763696872058
-1.9821806029135716,1.7189751470085266,0.3248312403817388,1.0183230723689036,-0.022437668293747073,0.13397806653369618
-1.973449235125768,1.7139368413040756,0.33859036208319226,1.020054325265409,-0.022437668293747073,0.13136240898105175
-1.9531305260126346,1.6949184412539917,0.3381075143838678,1.0197096726409678,-0.022437668293747073,0.12879302337224616
-1.9562772100727994,1.7063615988599357,0.3304140071533476,1.019854621000663,-0.022437668293747073,0.12921140185900837
-1.9627057087060118,1.7138822175715498,0.35178165848496895,1.0225220636580812,-0.022437668293747073,0.12749380195844948
-1.9491842241836252,1.7022291949659887,0.3446812976913354,1.0218481515593343,-0.022437668293747073,0.12613928035049096
-1.9183258569258854,1.6690337501350228,0.32726426757685184,1.0192754488643223,-0.022437668293747073,0.12390839270492324
-1.9169346548810677,1.6792950364028485,0.32126834804751275,1.0200092368338847,-0.022437668293747073,0.12238400147285218
-1.9092882449056525,1.6707789217747235,0.31867668070561816,1.0198774604911902,-0.022437668293747073,0.12020368449256506
-1.9046371870841576,1.6564995440578552,0.28789743514606647,1.0160269226757837,-0.022437668293747073,0.12033548041793247
-1.892724303648689,1.6376917606664751,0.24733842423969513,1.011052327124743,-0.022437668293747073,0.12075937399875904
-1.8998541189219513,1.6519678077201778,0.24225231726381402,1.0116409995303244,-0.022437668293747073,0.12028466018695351
-1.8822141846806166,1.6348596952214214,0.2472427102034672,1.0117817909428448,-0.022437668293747073,0.11835145929526823
-1.8557056732301747,1.6130194185037663,0.2749977821152948,1.01449436379769,-0.022437668293747073,0.11399399803465851
-1.85268289832049,1.6217467996453154,0.30521153950965985,1.0186525915723925,-0.022437668293747073,0.11183907273741679
-1.8576953248300463,1.6255706811293182,0.3383180073092335,1.0221136249210854,-0.022437668293747073,0.10999294167255888
-1.842870159574625,1.5977264885804456,0.3361294711895844,1.0205635743989376,-0.022437668293747073,0.10840987645712873
-1.8198423440273845,1.570942063066015,0.3089427596371033,1.016963867421009,-0.022437668293747073,0.10694113695272509
-1.8211623958057077,1.5854467342949818,0.2885489158258601,1.0162454657427034,-0.022437668293747073,0.10735211154546065
-1.8147953107416879,1.5858502993771435,0.301835180887917,1.0182061771079383,-0.022437668293747073,0.10519516689518607
-1.8060499453383554,1.5791964790816755,0.31981369801672327,1.0202377977587787,-0.022437668293747073,0.10233630865172422
-1.7950146589260771,1.5617002599738277,0.29909339666622076,1.017488503135675,-0.022437668293747073,0.10233432655836072
-1.7940360307967171,1.5581371353120217,0.2682022722091347,1.0143620905704116,-0.022437668293747073,0.1033972303061897
-1.78081993937075,1.532723033415077,0.2699373171588133,1.013565426309402,-0.022437668293747073,0.10039400087356969
-1.7703198755119525,1.5091218710049696,0.3181926341814416,1.0176416454599595,-0.022437668293747073,0.09544109507686552
-1.7674769312877272,1.50256501507996,0.35150571529181807,1.0210065320712993,-0.022437668293747073,0.09273171241458758
-1.7840240296004641,1.5291588414044825,0.3576767202076923,1.0231364015187536,-0.022437668293747073,0.0934926196205566
-1.767688776478238,1.5195289875721694,0.3203183004010026,1.0196038272861916,-0.022437668293747073,0.09343419113377059
-1.747168271813805,1.5045630382106039,0.29468120109506685,1.0170815569735359,-0.022437668293747073,0.09232749492221991
-1.7133450404660477,1.4786412394949464,0.28073415855653394,1.0156029095110495,-0.022437668293747073,0.0895325154024376
-1.6936112292581553,1.463625219800662,0.284322991533191,1.0160072260277635,-0.022437668293747073,0.08718570240160778
-1.6840214090121135,1.4449753539657801,0.29445025176182105,1.0160459008923413,-0.022437668293747073,0.08506685102904671
-1.718454642563069,1.470360833391962,0.33177794038153074,1.0203081122032955,-0.022437668293747073,0.0846292781412815
-1.7256565760202343,1.4729543657302477,0.3239882804264134,1.0194974397948724,-0.022437668293747073,0.08480766153725108
-1.7098538305842435,1.4573665088135195,0.29665720265514134,1.0165881164876245,-0.022437668293747073,0.08423226821897052
-1.685639158906048,1.428747468341283,0.27926725015536136,1.0138415127668872,-0.022437668293747073,0.0822553073305882
-1.6820860824634583,1.4274388262771702,0.3049730097385057,1.0167962483383974,-0.022437668293747073,0.08018877079339255
-1.6753571325139291,1.426979305265111,0.32440974194068917,1.0192984566977625,-0.022437668293747073,0.07842194239695663
-1.668628118395451,1.421239585551351,0.3332694621929089,1.0200677106767821,-0.022437668293747073,0.07759334137744664
-1.6597687841266142,1.4031426010513235,0.32422275860015376,1.0176917323569041,-0.022437668293747073,0.07722932141541981
