mean,std,kurtosis,skewness,peak_freq,total_power
95.90181616185036,78.70075426127569,1.4479003573483489,-1.5227177050136085,0.09090909090909091,36852.482730522766
103.67918419132366,85.72511914568761,1.599186707451966,-1.594752003004874,0.09090909090909091,39953.18259369953
102.57841914576937,86.82284209970493,2.1284028602214127,-1.7963745071072679,0.09090909090909091,35589.58370525233
91.48879357765082,79.74611411404884,2.126974738667335,-1.7774937262941217,0.09090909090909091,31942.897561974325
89.56260844537326,78.24737838802457,1.6713185840027744,-1.5984946728414537,0.09090909090909091,35375.913064172
93.13803439314015,78.96349085066775,1.5559330899044497,-1.5546621839271362,0.09090909090909091,36135.61344766707
100.49138250807918,82.62395110070264,1.9956301861275207,-1.7575553134631408,0.09090909090909091,27181.254012801142
103.71409604469248,86.52514213424695,2.188137003689021,-1.8288989220271052,0.09090909090909091,23039.898281812875
99.01513520028384,84.48652866659918,2.3089724249316195,-1.8692834526182764,0.09090909090909091,23924.558129428093
96.29907578872849,84.24605867016041,2.4301825408954745,-1.9086064136960925,0.09090909090909091,23090.695012673397
99.77570194928877,87.44984885581158,2.1424613898715794,-1.7870193352904495,0.0,14801.021923171007
104.32261349652381,94.54721616823586,1.3664106058072623,-1.4236410901257415,0.18181818181818182,15110.50914148108
68.73196869284078,62.220131103565166,0.9054607678717885,-1.1695262975501044,0.18181818181818182,6731.158874781068
24.438416983019206,22.783699811677184,0.33678559413680587,-0.8277398608158754,0.18181818181818182,1126.3616511396674
-7.763075027350047,6.766156309063527,2.669032549533747,2.0197695556425583,0.09090909090909091,132.55746550965424
-9.735762454471251,8.160695904717132,2.484389489899818,1.9596740028841273,0.09090909090909091,201.19555388014763
-10.971830553340304,9.086352562034532,2.3750648392445424,1.9193892648869342,0.09090909090909091,265.63353051711755
-11.634319515869636,9.58391999086554,2.333327309482362,1.9024424247797642,0.09090909090909091,303.787318946011
-11.901963375989839,9.78674622137715,2.3248257157156242,1.8970119131604102,0.09090909090909091,320.8858302371935
-12.011469055117896,9.862140577826471,2.3413624387266507,1.8992579136150383,0.09090909090909091,326.1571021405
